,smiles,per_inh
10019,COc1ccccc1Nc1nc(C)cc(NCc2ccc(-n3ccnc3)cc2)n1,0.05
10020,N#Cc1ccc(C(=O)Nc2ccc(Cl)c(N3CCN(CCc4ccccc4)CC3)c2)cc1.O=C(O)C(F)(F)F,0.05
10021,N#Cc1cncc(-c2nc3c(N4CCC(Cc5ccccc5)CC4)cccc3n2C2CCNC2)c1.O=C(O)C(F)(F)F,0.05
10022,CC(=O)Nc1ccc(C(=O)NC2CCN(c3ccnc4cc(Cl)ccc34)CC2)cc1.O=C(O)C(F)(F)F,0.05
10023,COc1ccc(NC(=O)NC2CCN(c3ccnc4cc(Cl)ccc34)CC2)cc1.O=C(O)C(F)(F)F,0.05
10024,O=C(Nc1ccc2c(c1)OCO2)NC1CCN(c2ccnc(Nc3ccc(F)cc3)n2)C1,0.05
10025,COC(=O)c1cccc(NC(=O)NC2CCN(c3ccnc(Nc4ccc(F)cc4)n3)C2)c1,0.05
10026,COc1cc(Nc2nccc(N3CCC(NC(=O)C4COc5ccccc5O4)C3)n2)cc(OC)c1OC,0.05
10027,O=C(Nc1ccc(OC2CCN(Cc3ccc(F)cc3)CC2)c(Cl)c1)c1ccsc1.O=C(O)C(F)(F)F,0.05
10028,Cc1cc(NC(=O)c2ccco2)ccc1OC1CCN(Cc2ccc(F)cc2)C1.O=C(O)C(F)(F)F,0.05
10029,Cc1ccc(NC(=O)c2ccc3ncccc3c2)cc1OC1CCN(Cc2ccsc2)C1.O=C(O)C(F)(F)F,0.05
10030,N#Cc1ccc(CN2CCC(Oc3ccc(NC(=O)c4cccs4)cc3)C2)cc1.O=C(O)C(F)(F)F,0.05
10031,Cc1ccc(NC(=O)c2ccc3ncccc3c2)cc1OC1CCN(CCC(C)C)C1.O=C(O)C(F)(F)F,0.05
10032,CN1CCCc2cc(NC(=O)C=Cc3ccc(-c4ccc(F)cc4F)o3)ccc2C1.O=C(O)C(F)(F)F,0.05
10033,CC[C@H](C)CNC(=O)c1cncc(-c2cccc(CNC3Cc4ccccc4C3)c2)c1.O=C(O)C(F)(F)F,0.05
10034,CC(C)CNC(=O)c1cncc(-c2ccc(CNC3Cc4ccccc4C3)cc2)c1.O=C(O)C(F)(F)F,0.05
10035,O=S(=O)(c1ccccc1OC(F)(F)F)C1CC2CCC(C1)N2S(=O)(=O)c1cccc(C(F)(F)F)c1,0.05
10036,COc1ccc(C(=O)N[C@@H](CC(C)C)C(=O)NC2CC[C@@H](C)N(C(=O)Nc3ccc(Cl)cc3)CC2=O)cc1OCCN1CCOCC1,0.05
10037,CCc1sc(N2CCN(C)CC2)nc1C(=O)NCCc1ccc(Cl)c(Cl)c1.O=C(O)C(F)(F)F,0.05
10038,CN(C)CCNC(=O)N1CCCN(c2ncnc3cc(-c4ccccc4)sc23)CC1.O=C(O)C(F)(F)F,0.05
10039,O=C(NCCN1CCCC1)N1CCCN(c2ncnc3cc(-c4ccc(F)cc4)sc23)CC1.O=C(O)C(F)(F)F,0.05
10040,CN(C)c1ccc(-c2cscc2C(=O)NC2CCCN(Cc3cccnc3)C2)cc1.O=C(O)C(F)(F)F,0.05
10041,Cc1cccc(Cl)c1S(=O)(=O)N1CCCCC(c2ccc(C(F)(F)F)cc2)=N1,0.05
10042,CN1CCN(CC(O)CNC(=O)Nc2ccc(Br)cc2)CC1.O=C(O)C(F)(F)F,0.05
10043,CS(=O)(=O)CCNCc1cccc(-c2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)c1.O=C(O)C(F)(F)F,0.05
10044,CC1CCN(c2nc(C(=O)Nc3ccc(F)cc3C(F)(F)F)c(C(C)C)s2)CC1.O=C(O)C(F)(F)F,0.05
10045,O=C(Cc1cccc(Cl)c1)Nc1cccc(-c2c[nH]c3nc(Nc4ccccc4)ncc23)c1.O=C(O)C(F)(F)F,0.05
10046,O=C(NCc1cccs1)[C@H](Cc1ccccc1)Nc1ccnc(NCC2CCCCC2)n1.O=C(O)C(F)(F)F,0.05
10047,Cc1cc(N[C@@H](Cc2ccccc2)C(=O)NCCOc2ccccc2)nc(NCCc2ccc(F)cc2)n1.O=C(O)C(F)(F)F,0.05
10048,Cn1nc(-c2cccc(CNCc3ccccc3)c2)c2cnc(NC3CCCC3)nc21,0.05
10049,Cl.N#Cc1ccc(CCNc2nccc(-c3cccc(CN4CCNCC4)c3)n2)cc1,0.05
10050,Cc1cc(N[C@@H](CC(C)C)C(=O)NCCCOC(C)C)nc(NCCc2ccc(F)cc2)n1.O=C(O)C(F)(F)F,0.05
10051,COc1ccc(NC(=O)[C@H](CC(C)C)Nc2cc(C)nc(NCCc3cccs3)n2)cc1.O=C(O)C(F)(F)F,0.05
10052,Cc1cc(NCCC(=O)Nc2ccccc2)nc(NCCOc2ccccc2)n1.O=C(O)C(F)(F)F,0.05
10053,CN(Cc1cccc(O)c1)C1CCN(c2cc(NC(=O)c3ccc(F)cc3)ccn2)C1.O=C(O)C(F)(F)F,0.05
10054,Cc1cccc(C(=O)Nc2ccnc(N(C)C3CCN(Cc4cccc(O)c4)CC3)c2)c1.O=C(O)C(F)(F)F,0.05
10055,Cc1cccc(C(=O)Nc2ccnc(N3CCC(N(C)Cc4cccc(C#N)c4)CC3)c2)c1.O=C(O)C(F)(F)F,0.05
10056,CCC(C)CN1CCN(c2cc(NC(=O)c3cccs3)ccn2)C(C)C1.O=C(O)C(F)(F)F,0.05
10057,CC1CN(c2ccc(NC(=O)c3cccs3)cc2)CCN1Cc1cccc(F)c1.O=C(O)C(F)(F)F,0.05
10058,COc1ccc2ccc(F)c(CC(=O)N3CCOC(CNCc4cccc(-c5ccc(F)cc5)n4)C3)c2n1,0.05
10059,C=CCOc1ccc(-c2c(C)[nH]c(C)c(Br)c2=O)cc1,0.05
10060,COc1cc(OC)cc(-c2nn(-c3ccc([N+](=O)[O-])cc3Cl)c(=S)n2CC2CCCO2)c1,0.05
10061,Fc1cccc(Nc2nc(NCc3ccc(OCc4ccccc4)cc3)nc(Nc3cccc(F)c3)n2)c1,0.05
10062,Cc1nc(NCc2ccccc2)cc(NCC(O)c2ccc(O)cc2)n1,0.05
10063,Cc1nc(NCCc2c[nH]cn2)cc(NCc2ccccc2)n1,0.05
10064,CC(C)(C)CC(=O)Nc1ccc(Nc2cc(-c3ccncc3)cc3ncc(C(N)=O)cc23)cc1,0.05
10065,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)CCCC(C)C)cc(N2CCCCS2(=O)=O)c1.O=CO,0.05
10066,CCCCCCNC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(NCC)cc(N2CCCCS2(=O)=O)c1.Cl,0.05
10067,COc1ccc2ncc(F)c([C@H](O)CN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1.Cl,0.05
10068,C(=N/Nc1nccc2sc(-c3cccnc3)cc12)\c1cccnc1,0.05
10069,Cc1cccc(-c2nc(Nc3ccncc3)c3cc(N(C)C)ccc3n2)n1,0.05
10070,COc1cc(F)c2ncc(C#N)c(CCN3CCC(NCc4ccc5c(c4)OCCO5)CC3)c2c1.Cl,0.05
10071,Cc1cc(C)c(C)c(S(=O)(=O)N2CCCCC(c3ccc(F)c(F)c3)=N2)c1C,0.05
10072,O=S(=O)(c1c(Cl)cc(Cl)cc1Cl)N1CCCCC(c2ccc(F)c(F)c2)=N1,0.05
10073,O=[N+]([O-])c1ccc(C2=NN(S(=O)(=O)c3c(Cl)cc(Cl)cc3Cl)CCCC2)cc1,0.05
10074,COc1cc2nc(NCCc3ccccc3)nc(NCc3cc(C)no3)c2cc1OC,0.05
10075,Cc1[nH]c(C)c(-c2ccc(CCc3ccc(F)cc3F)cc2)c(=O)c1Cl,0.05
10076,CS(=O)(=O)CCNCc1ccc(-c2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)[nH]1,0.05
10077,COCCCNC(=O)C1CCN(C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CC1,0.05
10078,CC(C)NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2c3c(c1)c(C(C)C)cn3CCS(=O)(=O)N2C.O=CO,0.05
10079,CCCCN(Cc1cc(Cl)c(OCC)c(OC)c1)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1.O=C(O)C(F)(F)F,0.05
10080,Cl.O=C(Nc1cccc(-c2nn3ncccc3c2-c2ccnc(Nc3cccnc3)n2)c1)c1c(F)cccc1F,0.05
10081,CC(=O)N(Cc1nc(-c2cc(Cl)c(Cl)s2)cs1)c1c(C)cccc1C,0.05
10082,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4cccc(F)c4)[C@H](O)CNC4CCCCC4)cc13)N(C)S(=O)(=O)CC2.O=CO,0.05
10083,COc1ccc(NC(=O)NC2CCN(CCCCCNC(=O)/C=C/c3ccc(Cl)c(Cl)c3)CC2)cc1,0.05
10084,CC(=O)N(C)/N=C/[C@H](CCc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)c1cccc(OCCN2CCOCC2)c1,0.05
10085,CCc1cn2c3c(cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)CNCc4cccc(C)c4)cc13)N(C)S(=O)(=O)CC2.O=CO,0.05
10086,CCC[C@@H](/C=N/N(C)C(=O)OC(C)(C)C)NC(=O)[C@H](CC(C)C)NC(=O)c1cc2cccc(OC)c2o1,0.05
10087,COc1cccc2cc(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=NN3CCCC3=O)Cc3ccccc3)oc12,0.05
10088,COc1cccc2cc(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](/C=N/N(C)C(=O)OC(C)(C)C)CC(=O)OC(C)(C)C)oc12,0.05
10089,COc1cccc2cc(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=NN(C)C(=O)OC(C)(C)C)Cc3ccccc3)oc12,0.05
10090,CCn1c(-c2nonc2N)nc2c(-c3cccc(NC(=O)NCc4ccccc4)c3)ncc(OCCCN)c21.O=C(O)C(F)(F)F,0.05
10091,Cc1[nH]c(C)c(-c2ccc(-c3ccc(C#N)cc3)nc2)c(=O)c1Br,0.05
10092,CC(C)C[C@@H](/C=N/N1CCOC1=O)NC(=O)[C@H](CC(C)C)NC(=O)c1ccc(OCCN2CCOCC2)cc1,0.05
10093,Cc1cc(OCCCN2CCC(NS(=O)(=O)c3cc(Br)c(Cl)s3)CC2)c2ccccc2n1,0.05
10094,Cc1cccc(C(=O)N2CCN(Cc3cccc(NC(=O)c4cccs4)c3)CC2)c1.O=C(O)C(F)(F)F,0.05
10095,O=C1COC2(CN1C1CCN(Cc3ccc(O)c(Cl)c3)C1)c1ccccc1-c1ccccc12.O=CO,0.05
10096,Cc1cc(CN2CCCN(c3ccc4c(c3)CCN(Cc3ccc(-c5ncc[nH]5)cc3)CC4)CC2)n(C)n1,0.05
10097,O=C1NC(c2ccccc2)C2(CCN(CC(O)COc3cccc4ncccc34)CC2)O1,0.05
10098,CC(C)COc1ccc(Cl)cc1Cc1nc(-c2nc3ccc(CN4CCN(C)CC4)cc3[nH]2)co1.Cl,0.05
10099,O=C(Cc1c[nH]cn1)Nc1cccc(-c2ccc(-c3nc4cc(C(F)(F)F)ccc4[nH]3)s2)c1,0.05
10100,Cn1cncc1C(=O)Nc1ccc(-c2cccc(-c3nc4cc(F)ccc4[nH]3)c2)cc1,0.05
10101,Cc1cccc2nc(-c3cccc(-c4cccc(NC(=O)c5cn(C)c(=O)n5C)c4)c3)[nH]c12,0.05
10102,CC(CN1CCN(C)CC1)C(=O)Nc1ccc(-c2ccc(-c3nc4ccccc4[nH]3)s2)cc1,0.05
10103,Cc1cccc2nc(-c3ccc(-c4cccc(NC(=O)C(C)CN5CCN(C)CC5)c4)cc3)[nH]c12,0.05
10104,Cl.Oc1c(Cl)cc(-c2ccccc2)cc1CNC1CCCCC1,0.05
10105,CCCCCCCc1c(C)nc2cc(OC)ccc2c1O,0.05
10106,Cl.O=C(Nc1cccc(C2=NCCCN2)c1)Nc1cccc(C2=NCCCN2)c1,0.05
10107,CCN(CCCN1CCCC1)c1cc(C)nc(Nc2ccc(Cl)cc2)n1.O=C(O)C(=O)O,0.05
10108,Cl.c1cc2[nH]c(CCCCc3nc4cc(C5=N[C@H]6CCCC[C@H]6N5)ccc4[nH]3)nc2cc1C1=N[C@H]2CCCC[C@H]2N1,0.05
10109,CCC[C@@H]([C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(=O)c1cccc(OC)c1)C(=O)Nc1nccs1)N(O)C=O,0.05
10110,CCOC(=O)C(C)(C)Oc1ccc(CN(Cc2ccc(CC(C)C)cc2)C(=O)Nc2ccc(F)cc2F)c(OC)c1,0.05
10111,Nc1nc(N)c2c(ccc3c2ccn3Cc2ccc(OCc3ccccc3)cc2)n1,0.05
10112,CCCCCCOc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1.Cl,0.05
10113,CCCCCCCCc1c(C)nc(C)c(I)c1O,0.05
10114,N=C(N)NN=CC(=O)Nc1ccc(Cl)cc1.O=S(=O)(O)O,0.05
10115,CCOC(=O)N1CCN(CCCNc2c3ccccc3nc3ccccc23)CC1.Cl,0.05
10116,N=C(N)NN=CC(=O)Nc1ccc(C(F)(F)F)cc1.O=S(=O)(O)O,0.05
10117,N=C(N)NN=CC(=O)Nc1ccc(Br)cc1.O=S(=O)(O)O,0.05
10118,CC(C)CCNC(=N)c1ccc(OCCCCCOc2ccc(C(=N)NCCC(C)C)cc2)cc1.Cl,0.05
10119,CCOC(=O)CC[C@H](NC(=O)c1ccc(NS(=O)(=O)c2ccc(-c3cnc(N)[nH]c3=O)cc2)cc1)C(=O)OCC,0.05
10120,Cn1c(N)cc(-c2ccc(Br)cc2)c2c(=O)nc(N)nc1-2,0.05
10121,COc1cc(Cc2cnc(N)nc2N)c2ccsc2c1OC.Cl,0.05
10122,Cl.Nc1ncc(Cc2cc(Cl)c(N)c3ncccc23)c(N)n1,0.05
10123,CC(C)Cc1nc(N)nc(N)c1-c1ccc(Cl)cc1,0.05
10124,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCCCCCN1C(=O)c2ccccc2C1=O,0.05
10125,COc1c(I)cc(Cc2cnc(N)nc2N)cc1I,0.05
10126,Fc1ccc(-c2oc(C3CCN(CCc4ccc(-c5noc(=S)[nH]5)cc4)CC3)nc2COCC(F)(F)F)cc1,0.05
10127,COc1cc(SC)c(Br)cc1-c1nc2ccncc2[nH]1,0.05
10128,COc1cc2nc(Nc3ccc(Oc4ccccc4)cc3)nc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,0.05
10129,Cc1c(-c2cccc(C(C)(C)NCCCN3CCCCC3)c2)cnc(N)c1C.Cl,0.05
10130,CC(C)(C)c1cc2cc(Nc3ccnc4cc(-c5nccs5)ccc34)ccc2[nH]1.Cl,0.05
10131,Oc1ccc2nc(NCCCc3ccccc3)nc(NCCCc3ccccc3)c2c1,0.05
10132,CN(C)CCN(C)Cc1ccc(-c2ccc3c(Nc4ccc(Oc5ccccc5)cc4)ccnc3c2)o1,0.05
10133,c1ccc(Oc2ccc(Nc3ccnc4cc(-c5ccc(CN6CCOCC6)o5)ccc34)cc2)nc1,0.05
10134,C[C@@H](CC1CCCCC1)OC(=O)N(C)[C@@H]1CCN(C#N)C1,0.05
10135,CCN(CCS(C)(=O)=O)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1,0.05
10136,COc1ccc(COc2c(OC)cc(Cc3cnc(N)nc3N)cc2OC)cc1,0.05
10137,COC(=O)c1c(C#N)c(OC)cc(O)c1CSC[C@H](Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)C(=O)NCCN1CCCCC1,0.05
10138,Br.Cn1c(=N)n(CC(=O)OCc2ccc(OCc3ccccc3)cc2)c2ccccc21,0.05
10139,COc1cccc(-c2cnc(N)c(-c3nc4ccc(C(F)(F)F)cc4[nH]3)c2)c1.Cl,0.05
10140,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN[C@@H](C)c2cccc(OC)c2)cc(N2CCCC2=O)c1.O=CO,0.05
10141,CC(=O)c1ccc2c(c1)C(NC(=O)c1cccc(Cl)c1Cl)C(CO)C(C)(C)O2,0.05
10142,Cc1ccc(C2CC(=O)CC(c3ccccn3)C2[N+](=O)[O-])cc1,0.05
10143,C=CCOC(=O)O[C@@H]1[C@@H](OC(=O)OCC=C)[C@@H](OC)O[C@H](COC(c2ccccc2)(c2ccccc2)c2ccccc2)[C@H]1OC(=O)OCC=C,0.05
10144,Cl.N#Cc1ccc2c(c1)CN(CCC1CCC(NC(=O)c3cc4ccccc4cc3N)CC1)CC2,0.05
10145,Cl.N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)c3cc4ccc(Cl)cc4[nH]3)CC1)C2,0.05
10146,CCCCCCCN1CCC(CCNc2ccnc3ccc(OC)cc23)CC1,0.05
10147,COc1ccc(NC(=O)Nc2ccc(-c3ccncc3)c(C(F)(F)F)c2)cc1N1CCN(C)CC1,0.05
10148,CN1CCN(c2ccnc3cc4c(cc23)N(C(=O)Nc2ccc3c(c2)CCCC3=O)CC4)CC1.Cl,0.05
10149,CCOC(=O)[C@H](Cc1cc([N+](=O)[O-])c(Oc2ccc(OC)c(Cc3ccc(OC)c(C(C)C)c3)c2)c([N+](=O)[O-])c1)NC(=O)C(F)(F)F,0.05
10150,O=c1cc(NCCCNCc2ccc(C(F)(F)F)c(F)c2)[nH]c2ccccc12,0.05
10151,CCCC(CNCc1cccc(SC(F)(F)F)c1)CNc1cc(=O)c2ccccc2[nH]1,0.05
10152,CN1CCN(c2ccnc3ccc(NC(=O)N(C)c4ccc(Cl)c(Cl)c4)cc23)CC1,0.05
10153,O=C(O)C[C@H](NC(=O)CCCNC(=O)c1cccc(-c2ccc(Cl)c(Cl)c2)c1)C(=O)O,0.05
10154,N#Cc1cccc(NC(=O)Nc2cccc(OC3CCN(Cc4ccccc4)CC3)c2)c1.O=C(O)C(F)(F)F,0.05
10155,COc1cc(NC(=O)Nc2cc(C)nc3ccccc23)cc(OC)c1,0.05
10156,O=C(/C=C/c1cc(C(F)(F)F)ccc1F)NC1CCC(CN2CCC(c3c[nH]c4ccccc34)CC2)CC1,0.05
10157,O=C(Cc1cc(=O)oc2cc(O)ccc12)NC1CCC(CN2CCC(c3c[nH]c4ccccc34)CC2)CC1,0.05
10158,O=C(NC1CCC(CN2CCC(c3c[nH]c4ccccc34)CC2)CC1)c1[nH]c(=O)[nH]c(=O)c1F,0.05
10159,O=c1cc(NCCCNCc2[nH]c3cc(Cl)ccc3c2Cl)[nH]c2ccccc12,0.05
10160,COc1cccc2[nH]c(NCCCNCc3cc(Br)cc(Br)c3)nc12,0.05
10161,Cc1ccc(C(=O)N2CCc3cc4nccc(N5CCN6CCC[C@H]6C5)c4cc32)cc1,0.05
10162,Brc1cc(Br)c2c(c1)C(NCCCNc1nc3ncccc3[nH]1)CCN2.O=C(O)CCC(=O)O,0.05
10163,COc1ccc(Cl)cc1N1CCN(CCCNC(=O)c2ccc(-c3nc4cnccc4[nH]3)c(Br)c2)CC1,0.05
10164,O=c1cc(NCCCNCc2[nH]c3cc(Cl)cc(Cl)c3c2Cn2cccn2)[nH]c2ccccc12,0.05
10165,O=C(NCCCc1ccccc1)c1csc(C2CCCN(C(=O)c3ccc(O)c(-c4ccccc4)c3)C2)n1,0.05
10166,COc1cc(NC(=O)N2CCc3ccc(OCCC4CCCN4C)cc32)cc(C(F)(F)F)c1.O=C(O)C(F)(F)F,0.05
10167,Cc1nc(-c2ccc(C(F)(F)F)cn2)sc1C(=O)N1CCc2cc3nccc(N4CCN5CCC[C@H]5C4)c3cc21.Cl,0.05
10168,O=C(NC1CCC(CN2CCC(c3c[nH]c4ccccc34)CC2)CC1)c1ccc(-c2cc(C(F)(F)F)ccc2Cl)o1,0.05
10169,CNS(=O)(=O)c1ccc2c(c1)nc(C1CCN(CC3CCC(NC(=O)/C=C/c4ccc(Cl)c(Cl)c4)CC3)CC1)n2C,0.05
10170,Cc1ccccc1CNCC(O)c1cccc(C(F)(F)F)c1,0.05
10171,Cc1ccc2nc(-c3ccc(C=CC(=O)NCc4ccc(Cl)c(Cl)c4)cc3)[nH]c2c1,0.05
10172,Cc1[nH]cnc1-c1cccc(NC(=O)c2cc3ccccc3s2)c1,0.05
10173,CC(C)CNCc1cccc(-c2cccc(CNCCCN3CCN(C)CC3)c2)c1.O=C(O)C(F)(F)F,0.05
10174,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccccc2)C(=O)NC2CCN(Cc3ccc(OCCCN(C)C)cc3)C2)cc1,0.05
10175,CCN(CC)CCOc1ccc(N(Cc2ccc(C(C)(C)C)cc2)C(=O)c2ccc(Cc3ccccc3)cc2)cc1OC.Cl,0.05
10176,Cl.O=c1cc(NCCCNCc2csc(Br)c2Sc2ccc(Cl)cc2)[nH]c2ccccc12,0.05
10177,O=C1c2ccccc2CCC1CCN1CC=C(c2c[nH]c3ccccc23)CC1,0.05
10178,COc1ccc2nccc([C@@H](O)CN3CCC(NCC(O)Cc4ccccc4)CC3)c2c1.O=C(O)C(=O)O,0.05
10179,O=C(NCc1ccc(C(=O)NC2CCCCC2)cc1)c1ccc(O)c(-c2ccc(Cl)c(Cl)c2)c1,0.05
10180,O=C(NCC1CCC(C(=O)NCc2cccc(C(F)(F)F)c2)CC1)c1ccc(O)c(-c2ccc(Cl)c(Cl)c2)c1,0.05
10181,O=C(NC1CCCCCC1)C1CCCN(C(=O)c2ccc(O)c(-c3ccc(Cl)c(Cl)c3)c2)C1,0.05
10182,CC(CC1CCCCC1)NCc1ccccc1OCCC(=O)N1CCCC1C(N)=O,0.05
10183,O=C1NC(=O)C(c2cccc(NC(=O)c3ccncc3)c2)=C1c1ccccc1,0.05
10184,COc1ccc2nccc([C@@H](O)CN3CCC(NCc4cc5ccccc5nn4)CC3)c2c1.O=C(O)C(=O)O,0.05
10185,Cc1ccc2c(C3=CCN(CCCCC4(C)C(=O)Nc5c(F)cccc54)CC3)c(C)[nH]c2c1,0.05
10186,O=[N+]([O-])c1cccc(NC(=S)N2CCCN(Cc3ccc(F)cc3F)CC2)c1,0.05
10187,COc1ccc2nccc([C@@H](O)CN3CCC(NC(=O)/C=C/c4cccc(NC(C)=O)c4)CC3)c2c1,0.05
10188,COc1ccc2nccc([C@@H](O)CN3CCC(NC(=O)C(=Cc4ccc(C#N)cc4)c4ccc(-c5ccccc5)cc4)CC3)c2c1,0.05
10189,COc1ccc2nccc([C@@H](O)CN3CCC(NS(=O)(=O)c4cc5c(cc4Cl)SCC(=O)N5)CC3)c2c1.O=C(O)C(=O)O,0.05
10190,O=C(O)C(F)(F)F.O=[N+]([O-])c1cccc(CNC2CCN(Cc3ccc(Cl)c(Cl)c3)CC2)c1,0.05
10191,CCCCC(CC)NC(=O)[C@H]1CNCCN1C(=O)CCCc1ccccc1.O=C(O)C(F)(F)F,0.05
10192,C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@H](O)c1cc(-c2ccc(F)cc2)nc2ccc(OC)cc12.Cl,0.05
10193,O=C(Nc1ccc(Br)cc1)N(CCN1CCOCC1)CC(O)COCc1ccc(F)cc1.O=C(O)C(F)(F)F,0.05
10194,CS(=O)(=O)c1ccc(CCNCc2ccc(-c3ccc(CN(C(=O)C4CC(=O)c5ccccc54)C4Cc5ccccc5C4)cc3)nc2)cc1.O=C(O)C(F)(F)F,0.05
10195,COc1ccc(C(=O)CCC(=O)N(Cc2ccc(-c3ccc(CNCCc4ccc(S(C)(=O)=O)cc4)cn3)cc2)C2CC3CCC2C3)cc1F.O=C(O)C(F)(F)F,0.05
10196,CCCNCc1ccc(-c2ccc(CN(CCOC)C(=O)CC3CCCC3=O)cc2)nc1.O=C(O)C(F)(F)F,0.05
10197,CCCNCc1ccc(-c2ccc(CN(CC3CCCO3)C(=O)COc3ccccc3Cl)cc2)nc1.O=C(O)C(F)(F)F,0.05
10198,C[C@@H]1CC[C@H](NC(=O)[C@H](CC2CCCC2)NC(=O)N2CCNCC2)C(=O)CN1S(=O)(=O)c1ccccn1.O=C(O)C(F)(F)F,0.05
10199,CN1CCN(CCCN(Cc2csc(-c3ccc(CNCc4ccccc4)cc3)n2)S(=O)(=O)c2cccc3cccnc23)CC1.O=C(O)C(F)(F)F,0.05
10200,Clc1ccc(-c2[nH]c3ccccc3c2CN2CCC(N3CCCCC3)CC2)cc1,0.05
10201,O=C(NC1CCCCC1)N(CCCn1ccnc1)Cc1csc(-c2ccc(CNCc3ccccc3)cc2)n1.O=C(O)C(F)(F)F,0.05
10202,CCCCCCN1CCC(NCc2cccc(C#N)c2)CC1.O=C(O)C(F)(F)F,0.05
10203,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(-c3cncnc3)c2)cc(N2CCCC2=O)c1.O=C(O)C(F)(F)F,0.05
10204,CNC(=O)NC1CCN(Cc2c(-c3cccs3)nc3ccccc3c2C(=O)N[C@@H](C)C2CCCCC2)CC1,0.05
10205,COc1ccc2nccc([C@@H](O)CN3CCC(NCc4ccc5c(n4)NC(=O)CS5)C(F)C3)c2c1.Cl,0.05
10206,COc1cc(C(=O)N2COCC(CCCN3CCC(N4CCCC4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC,0.05
10207,COc1ccc(NS(=O)(=O)c2cccc(C(=O)Nc3ccc(C(F)(F)F)cc3)c2)cc1N1CCN(CC(C)C)CC1.O=C(O)C(F)(F)F,0.05
10208,O=C(Nc1ccc(-c2ccccc2)s1)N[C@H]1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)C1,0.05
10209,CC(C)CN1CCCN(Cc2cccc(NC(=O)c3cc4ccccc4s3)c2)CC1.O=C(O)C(F)(F)F,0.05
10210,NC1CCN(c2cnn(Cc3cccc(NC(=O)Nc4ccc(-c5ccccc5)cc4)c3)c(=O)c2Cl)CC1.O=C(O)C(F)(F)F,0.05
10211,CCOC(=O)N1NC(=O)N(c2ccccc2)C1(c1ccccc1)c1ccccc1,0.05
10212,Cc1cc(NN=Cc2ccccc2F)c2cc(C(F)(F)F)ccc2n1,0.05
10213,Clc1cccc(C=NNc2ccnc3ccccc23)c1,0.05
10214,COc1ccc2c(NN=Cc3ccccc3Cl)cc(C)nc2c1,0.05
10215,CCOc1ccc2nc(C)cc(NN=Cc3ccccc3)c2c1,0.05
10216,Clc1ccc(C=NNc2ccnc3ccccc23)cc1,0.05
10217,FC(F)(F)c1ccc2nccc(NN=Cc3ccc(Cl)cc3)c2c1,0.05
10218,Fc1ccccc1C=NNc1ccnc2ccc(C(F)(F)F)cc12,0.05
10219,Cc1cc(NN=Cc2ccccc2Cl)c2cc(F)ccc2n1,0.05
10220,COc1cc(OC)c(OC)cc1C=NNc1cc(C)nc2ccccc12,0.05
10221,CCOC(=O)c1cnc2c(OC)cc(OC)c(Cl)c2c1Nc1cccc(C)c1C,0.05
10222,COc1ccc2nc3cc(Cl)ccc3c(Nc3ccc(O)c(CNC(C)C)c3)c2c1,0.05
10223,CCCCCNc1nc(Nc2ccccc2C)nc2ccccc12.Cl,0.05
10224,COC(=O)c1ccc(OCC(O)CO)cc1O,0.04
10225,CCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1ccc(Cl)cc1,0.04
10226,CCOc1cc(C(=O)Nc2cccnc2)cc(Br)c1OCCC(C)C,0.04
10227,c1ccc(C(c2ccccc2)N2CCN(C(c3cccnc3)c3nnnn3C3CCCC3)CC2)cc1,0.04
